,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
489,7PqfBB-AUJM,Samuraj Programowania,"🚀 Bootcamp Zajavka - dołącz do nas, ucz się od poniedziałku przez 12 tygodni i otrzymaj zwrot ceny","Przeciętny człowiek ma 70 lat po to by zrozumieć po co żyje. Ty masz 12 tygodni by nauczyć się Javy i otrzymać zwrot zapłaconej za bootcamp Zajavka kwoty :) Promocja tylko do 23.01 do północy!


-- gdzie znajdę nowy kanał Karola
Karol jest perfekcjonistą, jeśli chcecie mieć swojego mentora-programistę to serdecznie Was zapraszam: https://www.youtube.com/channel/UC8xsT_o1C3tNEl6iVkyQyqg

-- Czy 500 zł to dużo? --
Sprawa indywidualna, za bootcamp zajavka IMO nie. Abstrahująć jednak od ceny to macie tam wszystko czego potrzebujecie do sprawnej, kompletnej nauki programowania.


-- Czy da się zrobić ten bootcamp w 12 tygodni. --
Tak, zdecydowanie, jeśli włoży się w niego circa 15 godzin w tygodniu na naukę w skupieniu.


-- Czy w te 3 miesiące nauczę się programować? --
Nauczysz się bardzo dużo w czasie bootcampu, ale czasy się zmieniają i dziś ciężko opanować niezbędny na programisty (juniora) zagadnienia w ciągu 3 miesięcy. Na zajavce są jednak warsztaty online, które mogą Cię doprowadzić do tego celu.


-- Na czym polega bootcamp? --
Tutaj o tym ładnie opowiadamy + masz cały harmonogram
https://app.zajavka.pl/user/page/o-bootcampie


-- Jakie są warunki promocji? --
Zasady są dostępne tutaj: https://docs.google.com/document/d/1SjhGtSzMUJpjNx8u5_NzjoIqiz91tG9fzcN0PUVJeUQ/edit


 A podstawowe warunki zwrotu z wyjaśnieniami wrzucam też poniżej:


By uzyskać możliwość zwrotu zapłaconej za Bootcamp kwoty uczestnik Bootcampu musi spełnić łącznie następujące warunki:
Zakupić dostęp do Bootcampu Zajavka w okresie od 11.01.2022 do 23.01.2022.
Ukończyć Bootcamp ‘Zajavka’ nie później niż 24 kwietnia 2022 r. Ukończenie Bootcampu oznacza przejście przez Bootcamp na platformie zajavka, w tym wykonanie wszystkich 19 testów (testy są automatyczne i można je wykonać wielokrotnie). Na zakończenie Bootcampu możliwe będzie pobranie certyfikatu ukończenia Bootcampu. Objaśnienie: proces jest oczywiście intuicyjny i automatyczny, również certyfikat wygeneruje się automatycznie. Więcej o bootcampie możesz obejrzeć już na platformie app.zajavka.pl (https://app.zajavka.pl/user/page/o-bootcampie).
Między 12 kwietnia, a 25 kwietnia umówić się i odbyć krótką (około 10 minutową) rozmowę weryfikacyjną (online, przez ogólnodostępny komunikator internetowy do rozmów wideo) z osobą oddelegowaną przez twórców Bootcampu. Umówienie rozmowy odbywa się przez kontakt uczestnika Bootcampu z twórcami Bootcampu poprzez wiadomość email na adres kontakt@zajavka.pl lub (jeszcze lepiej) poprzez wiadomość prywatną (dyskusje - wiadomość prywatna) na platformie www.app.zajavka.pl. Objaśnienie: Jedynym celem rozmowa weryfikacyjnej jest potwierdzić, że uczestnik rzeczywiście uczył się podczas Bootcampu i przerobił materiał (zadamy 2-3 pytania i posłuchamy co masz do powiedzenia). Nie będziemy sprawdzać czy uczestnik Bootcampu nauczył się wszystkiego! Nie chodzi więc o uzyskanie oceny 5 na 5, wystarczy 3- na 5 (w skali 2-5) :).
Po przejściu rozmowy weryfikacyjnej uczestnik deklaruje czy chce otrzymać zwrot (oznacza to rezygnację z udziału w Bootcampie - oczywiście nadal można pobrać dyplom i jest się użytkownikiem platformy app.zajavka.pl) lub dostęp do 10 warsztatów online (wg kolejności w harmonogramie i w momencie pojawienia się warsztatu na platformie www.app.zajavka.pl). Objaśnienie: Będziemy szczęśliwi że udało Ci się osiągnąć cel, nie mamy żadnego problemu ze zwrotem, nie musisz mieć wyrzutów sumienia! :D Oczywiście jeśli spodoba Ci się nauka zapraszamy do Warsztatów, ale to Ty decydujesz, a my każdą decyzję witamy z uśmiechem, naprawdę :).


Zapraszamy!","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2022-01-21T09:39:04Z,1438,24,,14,PT14M32S,hd,false
490,KW5M3PnFyrs,Samuraj Programowania,Zajavka - zaczynamy akcję zajavkowy rok,"W ramach bootcampu zajavka organizujemy też tym razem 14 lajwów. Wszystkie, poza dzisiejszym, już na kanale Zajavka. Oprócz Karola Rogowskiego i mnie, będą też uczestnicy nagrodzeni udziałem w projekcie zajavkowy rok, ale każdy może też zadać pytanie na czacie. Zapraszamy!",,2022-01-17T18:57:28Z,2045,49,,9,PT52M52S,hd,false
491,ZUcT3Jw_ahw,Samuraj Programowania,Naucz się Javy i za to nie płać - a co z gwiazdkami?,"Dobra motywacja do nauki? Póki co nie umiem wymyślić lepszej :) Jeśli się przyłożycie to macie dwie korzyści. Nauczycie się Javy i dostaniecie zwrot całej wpłaconej kwoty. My trzymamy kciuki! :)

-- Czy 500 zł to dużo? --
Sprawa indywidualna, za bootcamp zajavka IMO nie. Abstrahująć jednak od ceny to macie tam wszystko czego potrzebujecie do sprawnej, kompletnej nauki programowania.

-- Czy da się zrobić ten bootcamp w 12 tygodni. --
Tak, zdecydowanie, jeśli włoży się w niego circa 15 godzin w tygodniu na naukę w skupieniu.

-- Czy w te 3 miesiące nauczę się programować? --
Nauczysz się bardzo dużo w czasie bootcampu, ale czasy się zmieniają i dziś ciężko opanować niezbędny na programisty (juniora) zagadnienia w ciągu 3 miesięcy. Na zajavce są jednak warsztaty online, które mogą Cię doprowadzić do tego celu.

-- Na czym polega bootcamp? --
Tutaj o tym ładnie opowiadamy + masz cały harmonogram
https://app.zajavka.pl/user/page/o-bootcampie

-- Jakie są warunki promocji? --
Zasady są dostępne tutaj: https://docs.google.com/document/d/1SjhGtSzMUJpjNx8u5_NzjoIqiz91tG9fzcN0PUVJeUQ/edit

 A podstawowe warunki zwrotu z wyjaśnieniami wrzucam też poniżej:

By uzyskać możliwość zwrotu zapłaconej za Bootcamp kwoty uczestnik Bootcampu musi spełnić łącznie następujące warunki:
Zakupić dostęp do Bootcampu Zajavka w okresie od 11.01.2022 do 23.01.2022.
Ukończyć Bootcamp ‘Zajavka’ nie później niż 24 kwietnia 2022 r. Ukończenie Bootcampu oznacza przejście przez Bootcamp na platformie zajavka, w tym wykonanie wszystkich 19 testów (testy są automatyczne i można je wykonać wielokrotnie). Na zakończenie Bootcampu możliwe będzie pobranie certyfikatu ukończenia Bootcampu. Objaśnienie: proces jest oczywiście intuicyjny i automatyczny, również certyfikat wygeneruje się automatycznie. Więcej o bootcampie możesz obejrzeć już na platformie app.zajavka.pl (https://app.zajavka.pl/user/page/o-bootcampie).
Między 12 kwietnia, a 25 kwietnia umówić się i odbyć krótką (około 10 minutową) rozmowę weryfikacyjną (online, przez ogólnodostępny komunikator internetowy do rozmów wideo) z osobą oddelegowaną przez twórców Bootcampu. Umówienie rozmowy odbywa się przez kontakt uczestnika Bootcampu z twórcami Bootcampu poprzez wiadomość email na adres kontakt@zajavka.pl lub (jeszcze lepiej) poprzez wiadomość prywatną (dyskusje - wiadomość prywatna) na platformie www.app.zajavka.pl. Objaśnienie: Jedynym celem rozmowa weryfikacyjnej jest potwierdzić, że uczestnik rzeczywiście uczył się podczas Bootcampu i przerobił materiał (zadamy 2-3 pytania i posłuchamy co masz do powiedzenia). Nie będziemy sprawdzać czy uczestnik Bootcampu nauczył się wszystkiego! Nie chodzi więc o uzyskanie oceny 5 na 5, wystarczy 3- na 5 (w skali 2-5) :).
Po przejściu rozmowy weryfikacyjnej uczestnik deklaruje czy chce otrzymać zwrot (oznacza to rezygnację z udziału w Bootcampie - oczywiście nadal można pobrać dyplom i jest się użytkownikiem platformy app.zajavka.pl) lub dostęp do 10 warsztatów online (wg kolejności w harmonogramie i w momencie pojawienia się warsztatu na platformie www.app.zajavka.pl). Objaśnienie: Będziemy szczęśliwi że udało Ci się osiągnąć cel, nie mamy żadnego problemu ze zwrotem, nie musisz mieć wyrzutów sumienia! :D Oczywiście jeśli spodoba Ci się nauka zapraszamy do Warsztatów, ale to Ty decydujesz, a my każdą decyzję witamy z uśmiechem, naprawdę :).

Zapraszamy!","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2022-01-13T08:36:14Z,4969,77,,17,PT39M1S,hd,false
492,3j8HB2O7jxc,Samuraj Programowania,2022 zaczynamy od Zajavki! finał konkursu gdzie szukamy 10 osób,...które będą uczyć się z nami za free. A czy Ty już się zgłosiłeś/-aś? Dwa pytania: https://forms.gle/jCF53HWbe3NLYyKq9,,2022-01-05T16:23:43Z,1726,46,,16,PT38M17S,hd,false
493,y89mKuXprj0,Samuraj Programowania,Konkurs Zajavkowy rok - QA + prognozy na 2022 czyli walnie czy nie walnie,"Zapraszam wszystkich, którzy chcą się pouczyć programowania za darmo w 2022 r. (10 osób wybierzemy w konkursie) i chcą posłuchać a może i podyskutować o tym co 'dobrego' przyniesie dla Polski, świata i branży IT najbliższy rok.",,2021-12-31T12:25:54Z,1230,38,,5,PT22M16S,hd,false
494,KCS8pQulYVI,Samuraj Programowania,Konkurs Zajavkowy Rok - zaproszenie od Karola,"Zapraszamy do wypełnienia pytań konkursowych: https://forms.gle/5d1PgUYUw9SWcQMU8
W piątek zrobię live na którym opowiem na wszystkie pytania.","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2021-12-29T17:18:36Z,933,21,,8,PT2M9S,hd,false
495,br1Tdp485tg,Samuraj Programowania,"10 osób, które będą uczyć się Javy w 2022 r za free? KONKURS! :)","Masz ochotę nauczyć się programowania w 2022. Super, bo my mamy konkurs :) Do zdobycia 10 miejsc na bootcampie i warsztatach online. Zostań jedną z tych 10 osób. Odpowiedź na 2 pytania i miej nadzieję, że właśnie Ciebie wybierzemy :D Na odpowiedzi czekamy do 7.01.2022
Link do ankiety konkursowej: https://forms.gle/UMg5wjZVGSu6MsTE6","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2021-12-27T12:52:04Z,4024,170,,21,PT6M21S,hd,false
496,kCEovxZAImU,Samuraj Programowania,Roadmapa Java Developera - Webinar,"Zapraszamy wszystkich na Webinar zatytułowany 'Roadmapa Javy' gdzie opowiemy Wam o wszystkich technologiach, narzędziach i rozwiązaniach, które oferuje Java, a które trzeba lub warto poznać chcąc pracować jako Java developer. Oczywiście Webinar będzie live i będzie za free na platformie Zajavka https://zajavka.pl (i w tym miejscu). Będzie też sekcja QA więc jeśli macie pytania o Javę, czy Waszą naukę będziecie mogli nam je zadać. Zapraszamy!

Roadmapa Java developera: https://docs.zajavka.pl/downloads/java_roadmap.jpg
#Java #Spring #Zajavka","['java', 'roadmapa', 'nauka javy', 'programowanie']",2021-12-21T19:42:32Z,2824,78,,4,PT1H36M25S,hd,false
497,RoSpdZF4wJo,Samuraj Programowania,"Webinar ""Roadmap Java Developera"" - już 21.12 o godz. 19","Zapraszamy na ciekawy, otwarty, pełne wiedzy i ze szczyptą humoru Webinar Roadmapa Java Developera. Webinar darmowy, wystarczy zarejestrować się na platformie zajavka.pl. Zapraszamy!
Zarejestruj się już teraz i nie przegap: https://zajavka.pl","['roadmapa java', 'webinar', 'zajavka', 'karol rogowski']",2021-12-17T14:25:02Z,1419,30,,3,PT1M10S,hd,false
498,qCQaaDxXorw,Samuraj Programowania,Święte Wojny JavaScriptu: Czy w JS są stałe?!,"Kuba wybrał rolę osoby, która nie ma racji. Tym razem udaje, że w Javascripcie nie ma stałych i to herezja uważać, że są!Kamienna twarz pokerzysty, ale jednak nie da się ukryć, że sam nie wierzy w to co mówi.

Zapraszamy do lektury książki Święte Wojny JavaScriptu.","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2021-12-16T15:18:34Z,1024,38,,4,PT9M27S,hd,false
499,rXQw7AP01Eo,Samuraj Programowania,Środowe pogaduszki od 10:15 do 10:45 ZAPRASZAMY NA LIVE,"Kredyty, ostatnia prosta i ksiązka",,2021-12-15T10:05:16Z,659,32,,0,PT37M24S,hd,false
500,FoGEIHktV8I,Samuraj Programowania,Frontowcy [3] #klasy #dziedziczenie #narzędzia developerskie ;),"Trzecie spotkanie w ramach nauki wszystkiego co trzeba umieć by pracować jako frontendowczyni i frontowiec. Wyjątkowo na Samuraj Programowania, bo cała seria jest na Programistycznych świrach. Spotykamy się w każdy wtorek i czwartek o 18.

1 lekcja: https://www.youtube.com/watch?v=49tnbNQRHhc
2 lekcja: https://www.youtube.com/watch?v=dwJaeiVEt_s","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2021-12-14T17:00:11Z,3957,82,,11,PT1H6M29S,hd,false
501,yIc8eQ7a0BU,Samuraj Programowania,Czy w JavaScript istnieją klasy? Święte Wojny JavaScriptu odc. 1 z ∞,"Kuba wariat jeden myśli, że nie ma klas w JavaScripcie :D Ale ja mu tłumaczę, choć opór jest duży, jakby ostatnie 7 lat spędził zamknięty w piwnicy. 
Ten i inne tematy z zakresu JavaScript omawiamy w naszej książce-rozmowę Święte Wojny JavaScriptu dostępnej na www.ksiazki.it (i na www.książki.it też ;))

#DżawaSkripto #ClassToNieFatamorgana #1do0","['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2021-12-13T15:23:47Z,1420,40,,15,PT10M29S,hd,false
502,0jYeQtBHCwY,Samuraj Programowania,Święte Wojny JavaScriptu,Kuba i Bartek spłodzili brązowego kruka,,2021-12-13T09:46:50Z,960,34,,2,PT41M30S,hd,false
503,1Eoxh3j3PD4,Samuraj Programowania,Piątkówka :),O zajavce i nie tylko ...,,2021-12-03T09:52:47Z,1248,41,,3,PT5M50S,hd,false
504,GNbsUscW72A,Samuraj Programowania,5 minut na kawkę,#programowanie,,2021-11-29T15:38:46Z,908,22,,3,PT7M13S,hd,false
505,vzusY1MUQg0,Samuraj Programowania,Zajavka.pl - otwieramy zapisy z gwarancją zwrotu,"Karol Rogowski, Bartek Kowalczyk i Bartek Borowczyk to trzech twórców bootcampu Zajavka w którym online, przez 12 tygodni (zakładana długość nauki) uczysz się programowania od podstaw. Jest to kompletne, profesjonalne i skuteczne rozwiązanie dla wszystkich, którzy chcą lub muszą nauczyć się programować w Javie. Bootcamp pozwala Ci realizować program nauki w swoim tempie, na bieżąco weryfikowana jest też Twoja wiedza. Dostajesz również podsumowania i notatki. Jeśli zależy Ci by zostać programistą Javy, to naszym zdaniem jest to najlepszy możliwy sposób na jej naukę. 

A teraz dodatkowo masz możliwość uruchomić bootcamp i go przetestować, bez żadnego ryzyka. Przekonaj się, że słowa, fantastyczny, skuteczny, kompletny, nie są rzucane na wiatr 🙂 Zajrzyj na https://zajavka.pl

ZWROT KASY - Jeśli kupisz od dziś do 29.11 włącznie, to możesz zacząć się uczyć od razu i zrezygnować (wystarczy napisać do nas na platformie albo na admin@zajavka.pl) do godz. 16 30.11 (poniedziałek) bez żadnego ‘ale’ z naszej strony. Co więcej przelew zwrotny zlecamy 30.11, więc nie czekasz na swoje pieniądze. Przetestuj na spokojnie i sprawdź czy to dla Ciebie.

DARMOWY WARSZTAT - Bootcamp jest pierwszy elementem nauki, po nim przychodzą warsztaty. Jeśli nie zrezygnujesz z nauki (punkt wyżej) to już 1.12 dostaniesz dostęp, za darmo, do warsztatu, który swoją premierę będzie miał 30.11. Nie obawiaj się, możliwość wzięcia udziału w warsztacie potrwa 360 dni, więc możesz na spokojnie skończyć wcześniej bootcamp.

CENA - między 25 a 29 listopada możesz zapisać się na bootcamp w promocyjnej cenie 477 zł zamiast 977 zł (po 29.11 nadal będzie można się zapisać, ale cena będzie wynosiła 977 zł, nie będzie też dwóch opcji powyżej).

Jeśli masz jakieś pytania pisz śmiało poniżej lub wyślij je na maila: admin@zajavka.pl","['programowanie', 'zajavka.pl']",2021-11-25T13:34:24Z,569,8,,0,PT9M11S,hd,false
506,Zo9bjIaR-DA,Samuraj Programowania,webinar o programowaniu w Javie - zapraszamy na środę o 20:00,Rejestracja na darmowy webinar na app.zajavka.pl/register,"['programowanie', 'webmaster', 'kurs', 'tutorial', 'webdeveloper']",2021-11-23T19:00:20Z,552,12,,0,PT4M30S,hd,false
507,iGFNOMe_cM8,Samuraj Programowania,Zajavka - zaproszenie na platformę zajavka.pl,"... oraz do nauki Javy w bootcampie.
https://zajavka.pl - rejestracja za free oczywiście.
#Java #Zajavka","['programowanie', 'kurs', 'zajavka', 'java', 'karol rogowski', 'fizyka']",2021-11-11T18:00:10Z,999,,,18,PT29M52S,hd,false
508,EFiUWGP_kgQ,Samuraj Programowania,Zamykamy zapisy na bootcamp w Zajavka.pl  LIVE 21:00,... i robimy mały projekt w Javie live. Plus oczywiście pogadamy z Wami :),,2021-10-21T20:14:08Z,1423,32,,9,PT1H10M5S,hd,false
509,0-LsIYAUQxU,Samuraj Programowania,Jak się skutecznie uczyć programowania?,"Rozmowa z Karolem Rogowskim o platformie Zajavka i nauce programowania w Javie.
Ostatni dzień by zapisać się na wyjątkowych warunkach na 12-tygodniowy bootcamp online Zajavka. Jeśli to zrobisz, weźmiesz udział w kursie kompletnym, w którym od podstaw będziesz się uczyć programowania w Javie. 
A bootcamp Zajavka to:
☀ wykłady Karola Rogowskiego - 60 wykładów (oczywiście spędzonych na pisaniu i tłumaczeniu na kodzie)
☀ podsumowania wyjaśniające dla wykładów Karola (prowadzi Bartek Kowalczyk) - dla tych, którzy potrzebują więcej by zrozumieć i potrafić użyć, Bartek pełni rolę 'adwokata' uczących (i sam się uczy, więc wczuwa się w 100%) - to jakieś 40 godzin materiałów!
☀ podsumowania tygodniowe z Bartkiem Borowczykiem (ten fioletowy) -- tak by się utrwaliło i tak by się trochę pouśmiechać.
☀ testy weryfikujące z feedbackiem
☀ kilkadziesiąt zadań z rozwiązaniami
☀ profesjonalne notatki - udostępniamy Ci też napisane przez nas wyjaśnienia, idealne gdy zapomnisz i by utrwalić to co już wiesz, ale także poszerzyć perspektywę. Dobrze się je czyta 🙂
☀ grupa dyskusyjna z uczestnikami i głównym instruktorem (Karolem Rogowskim). Chcemy też by w przyszłości zajavka stała się platformą społecznościową dla programistów Javy i uczących się Javy oraz pomagała łączyć firmy i programistów (ale to akurat plany na 2022).
☀ sposób nauki -- we własnym tempie, ale krok po kroku, zaplanowaną przez nas ścieżką na autorskiej platformie. Po drodze weryfikujemy co umiesz i często  nie puścimy Cię dalej póki nie sprawdzimy co już umiesz.

Zajrzyj na https://zajavka.pl - Last Minute 21.10

Jeszcze tylko dziś możesz dołączyć do Zajavka.pl na specjalnych warunkach:
🔥 7 dni na rezygnację -- a my bez 'ale' zwracamy Ci wpłaconą kwotę co do złotówki 🙂
🔥 300 zł zamiast ceny regularnej 977 zł. Cena jest zawsze subiektywna tak dla twórców jak i uczestników, ale sądzimy, że ten bootcamp jest warty dużo więcej, bo naprawdę się nam udał, czyli naprawdę mogą Cię zaskoczyć efekty, które przyniesie (czytaj w programowaniu i w Javie).
A, i masz dostęp do niego aż 🔥 360 dni 🔥 licząc od dnia dołączenia. Możesz więc przystąpić do niego powtórnie jeśli uznasz, że chcesz sobie wszystko powtórzyć lub z jakiegoś powodu będziesz musiał go przerwać, bo coś Ci wypadnie, np.: ślub, choroba (odpukać) czy wygrana na loterii podróż marzeń dookoła świata.","['programowanie', 'kurs', 'java']",2021-10-21T08:57:28Z,2605,69,,14,PT17M46S,hd,false
510,HQ-4Zgioumg,Samuraj Programowania,Zalety nauki programowania na Zajavka.pl - rozmowa,"Tylko do jutro możesz się zapisać na specjalnych warunkach:
1. 300 zł zamiast 977 zł
2. Możliwość rezygnacji i zwrot całej kwoty - masz 7 dni by przetestować Zajavkę.

Zapisz się na https://zajavka.pl
#zajavka #java #programowanie","['zajavka', 'karol rogowski', 'java']",2021-10-20T11:02:29Z,825,21,,6,PT22M28S,hd,false
511,nAgR3R5Xpxk,Samuraj Programowania,Tylko jeśli jesteś front-end developerem!,"Specjalny komunikat. Ważne tylko do 21.10 (potem nie ma co oglądać).
https://zajavka.pl","['java', 'programowanie', 'kurs', 'front-end', 'backend']",2021-10-19T11:12:40Z,1641,33,,9,PT2M11S,hd,false
512,OIkBSgD8EcQ,Samuraj Programowania,O programowaniu z Karolem Rogowskim,"Karol, kiedyś uczył fizyki (kiedy jeszcze studiował) a dziś uczy programowania w Javie (pracując na codzień jako Java Developer). Ten Live o programowaniu był przeprowadzony na innym kanale, było sporo pytań od uczniów i studentów, myślę że całkiem przyjemnie wyszło, więc jak ktoś ma ochotę obejrzeć to wrzucam też na Samuraja i zapraszam do obejrzenia.
Zapraszamy na https://zajavka.pl
#Java","['zajavka', 'java', 'programowanie']",2021-10-18T17:56:07Z,1645,45,,2,PT1H6M5S,hd,false
