,video_id,comments
788,HuPyacE1Wd4,"['Na kolejny dzień zapraszam w piątek!', ""Ja pominąłem pętle i inne takie i napisałem to tak:\ndocument.body.onclick = (e) => {\r\n  document.body.className = '';\r\n  document.body.classList.add(e.srcElement.className);    \r\n}"", 'wymyśliłem takie coś: \n\nconst divs = document.querySelectorAll(\'div\')\n\nfor (let i = 0; i < divs.length; i++) {\n    divs[i].addEventListener(""click"", function () {\n        document.body.className = divs[i].className;\n    });\n}', 'const colors = document.querySelectorAll(\'div\');\r\n            colors.forEach(function (color) {\r\n                color.addEventListener(""click"", changeColor);\r\n            })\r\n\r\n            function changeColor() {\r\n                document.body.classList.toggle(this.className);\r\n            }\n\nTu jeszcze opcja z togglem w kodzie uniwersalnym.', 'Witam, czy na kursie javascript od Pana na udemy będzie wszystko od początku, jeśli chodzi o JS? Czy zaczynamy z wiadomościami z kursu zaawansowany front-end? Pozdr', 'Można też tak:\n\nfunction changeColor() {\r\n document.body.style.backgroundColor = this.className;\r\n}', 'A ja zrobiłem przez .style.backgroundColor :)', 'Ja zamiast używać className odwołałem się do styli body i też działa.', ""let rects = document.querySelectorAll('div');\nrects.forEach(item => item.addEventListener('click', () => document.body.style.backgroundColor = item.className));"", 'Dla nie rozumiejących foreach.\nhttps://www.w3schools.com/jsref/jsref_forEach.asp\n\nNajprościej mówiąc, foreach jest to metoda istniejąca w każdej tablicy która wykonuje dla każdego elementu z listy daną funkcję. \nZgodnie z dokumentacją \nnazwaTablicy.forEach(function(aktualnyElement) {co ma wykonać na niej})\nCzyli funkcja zawsze pobiera aktualny element, oczywiście w przedstawionym przeze mnie linku jest to dokładniej wytłumaczone, w razie wątpliwości proszę pytać :)']"
789,11UFyRUvUY8,"['No i pięknie, jak próbowałem na udemy od znanego zagranicznego nauczyciela C# zrozumieć to 3 miesiące katorgi i dość mało wyniosłem... A tutaj już ""podpinamy"" sobie ładnie JSa w ukochanego CSSa i HTML\'a i wszystko śmiga i przynosi frajdę :)', 'Uwielbiam! z każdym dniem w kursie coraz więcej mam zabawy ;) nie mogę się doczekać kursu dla JS!', 'Wg mnie w kursie bardzo chaotycznie tlumaczysz typy zmiennych w JS.I te uwagi i dygresje zaciemniaja obraz....', 'Pierwszy raz odkąd robię Twoje kursy mam z czymś takie problemy. Nigdy wcześniej nie miałem styczności z JS i to pewnie dlatego, natomiast na teraz uważam, że jest to słabo wytłumaczone albo po prostu moje umiejętności są jeszcze poniżej poziomy podstawowego.\n\nps. Czy podczas wywoływania tych funkcji sam wymyślasz ich nazwy czy to nomenklatura JS? Chodzi mi o spanCounter itp?', 'Samuraju, czy błędem będzie jeśli ""zmienne stałe"" ustawimy na ""zmienne zmienne""? Chodzi mi o to czy jak wszystkie zmienne określimy na ""let"" (zamiast na const) to czy w bardziej rozbudowanych programach może się coś posypać?', 'A jeżeli stworzyłem to w ten sposób : \n document.querySelector(""button"").addEventListener(""click"", function () {\r\n   counter++;\r\n   spanCounter.textContent = counter;\r\n  })\r\n\r\n document.querySelector(""button:nth-of-type(2)"").addEventListener(""click"", function () {\r\n   counter--;\r\n   spanCounter.textContent = counter;\r\n  }) \n\nDziała tak samo jak u Bartka, tylko jakie są konsekwencje tego, że nie stworzyłem zmiennych dla przycisków a odwołuje się bezpośrednio do nich?', 'A ja zrobiłem to tak i wszystko pięknie działa. :) \n <!DOCTYPE html>\r\n<html lang=""pl"">\r\n\r\n<head>\r\n    <meta charset=""UTF-8"">\r\n    <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">\r\n    <meta http-equiv=""X-UA-Compatible"" content=""ie=edge"">\r\n    <link rel=""stylesheet"" href=""css/style.css"">\r\n    <title>Project 1</title>\r\n</head>\r\n\r\n<body>\r\n    <button class=""counter"">Dodaj</button>\r\n    <button class=""subtraction"">Odejmij</button>\r\n    Liczba kliknięć: <span class=""counter"">0</span>\r\n\r\n    <script>\r\n        // Potrzebne zmienne\r\n        let counter = 0;\r\n        let subtraction = 0;\r\n\r\n\r\n\r\n        // Pobieramy potrzebne elementy strony\r\n        const spanCounter = document.querySelector(""span.counter"");\r\n        const buttonCounter = document.querySelector(""button.counter"");\r\n        const buttonSubtraction = document.querySelector(""button.subtraction"");\r\n\r\n        // const clickElement = document.querySelector(""body"");\r\n\r\n        // Nasłuchiwanie na zdarzenie + określiliśmy akcję w funkcji\r\n        document.body.addEventListener(""click"", function () {\r\n            counter = counter + 1;\r\n            console.log(counter);\r\n            spanCounter.textContent = counter;\r\n            buttonCounter.textContent = counter;\r\n            subtraction = subtraction - 1;\r\n            console.log(subtraction);\r\n            buttonSubtraction.textContent = subtraction;\r\n        })\r\n\r\n    </script>\r\n</body>\r\n\r\n</html>\n\n\nMam nadzieję, że jest ok? :)', 'To moje rozwiązanie nie jest idealnie jak profi programista ale działa i sam główkowałem nad tym dobrą chwile ale to mały krok dla ludzkości ale wielki dla mnie :D https://codepen.io/maciekro/pen/EzjXmm', 'Bartek najlepszy szkoleniowiec, pozdrawiam! :D', 'Dlaczego w moim rozwiązaniu przy pierwszym kliknięciu wyświetla się ""Liczba kliknięć: 0"" a dopiero po drugim kliknięciu zaczyna się naliczanie od ""1""?\nProgram: Po kliknięciu w dowolne miejsce na stronie ma się naliczać liczba\xa0\nkliknięć\nKod:\n<script>\n        const spanCounter = document.querySelector(""span.counter"");\n        let clicksNumber = 0;\n\nfunction addCounter() {\n            spanCounter.textContent = clicksNumber++;\n        }\n\ndocument.body.addEventListener(\'click\', addCounter);\n</script>\n\nDodam, że przy instrukcji ""clicksNumber + 1"" zamiast ""clicksNumber++"" wszystko działa poprawnie. Jednak moim zapis ""clicksNumber++"" jest równy ""clicksNumber + 1"". Dlaczego w tym drugim przypadku program nie działa prawidłowo?']"
790,DDyZci1h8K0,"['Udało mi się w 30 sekund to ogarnąć, nie wiem czy to fart czy nie :D Wystarczy: Grid-template-columns: 20% 20% 20% 20% 20%;\n\ndivy same się ułożą i wypełnią kontener :)', 'A jak teraz jest z popularnością  Grida? Jak rynek tą technologię zaakceptował?', 'Spróbujcie dać bordera na section i powiedzcie dlaczego odstaje z prawej strony???', 'hej.Bartek mam pytanie.Zamiast section zrobiłem diva  z klasą wrapper i nie działa flex basis.ćwiczenie zrobiłem z z width i height i smiga a pożniej zamiast width zrobiłem flex basis z ta samą wartością i zupełnie inny efekt.dlaczego?', 'http://wyborcza.pl/7,155068,23830925,programista-zawod-humanistyczny.html\nBrawo', 'Witam Samuraju:p, przerabiam kursy na platformie-to dopiero 2 etap a gdzie tam 6 .....:) Pytanko z innej beczki: Czy w jednym z  etapów będzie wykonanie całkowicie pełnej  strony www: responsywnej z wszystkimi bajerami, bibliotekami  i pierdółkami, formularzem kontaktowym połączonym z bazą, z ankieta np do wypełnienia czy głosowaniem na coś...itp Po prostu full , omówione co z czym i jak połączyć żeby śmigało. Takie coś w planach? Respect!', 'Z flexboxem prościej się pracuje z gridem czasami trzeba się o wiele więcej pobawić', 'Dziękuję bardzo za ten transform, który występuje po *top* oraz *left*']"
791,KS0NXIo4lLE,"['1. kolejny bonus będzie z css grid - jak zrobic to samo za pomocą siatki natywnej w css 2. W bonusie widzimy się w poniedziałek, kto może a ma zaległości niech nadrabia do poniedziałku :)', 'Na początku mówię po co ten zasrany flexbox skoro ogarniam tak ładnie positiony, floaty, clearfixy itp, a teraz jak go zrozumiałem to 90% roboty można robić na nim :D Ostatnio też przed tym jak Bartek pokazuje zadanie, próbuję je zrobić najpierw samemu i może nie wyrabiam 1 dzień/1 dzień ale za to utrwalenie 300%', 'U mnie się nie środkuje w żaden sposób. Jest na 100vh, a nawet trochę więcej, bo mam boczny pasek do przewijania :(', 'Ale jeśli chcemy zrobić szachownicę parzystą np. 8x8 to już jest problem bo elementy nie ustawiają sie na przemian i co wtedy?', 'Super kurs. Wiele anglojezycznych porobilem na udemy, ale dopiero Bartek tlumaczy dlaczego cos jest tak a nie inaczej i czego sie nie uzywa., wszystko logicznie.  Lapka w gore.', 'Margin: auto auto łooooo. Od teraz będę używał tylko flexa ^^', 'Czekamy na kolejne materiały :)', 'Super 👌Czekam na więcej 😎', '+Samuraj Programowania Będą też jakieś eksperckie materiały? Bo fajnie opowiadasz, ale to wszystko jest za proste dla mnie.', 'fajny ten flex, nie dziwie sie ze wyparł float']"
792,ouR3DHvup_U,"['Ps. w filmie nie dodałem w animacji wartości both (lub forwards) tak by po zakończeniu animacji pisania, tekst nie był ponownie ukrywany. Jest: animation: typing 4s steps(12, start) a powinno być: animation: typing 4s steps(12, start) both; (lub zamiast both może być forwards) - dzięki temu po zakończeniu animacji (czyli 100% w keyframes) zamrożona zostanie ostatnia klatka kluczowa.', 'Przydałby się dźwięk pisania na maszynie', 'Proponowałbym, aby w czasie pisania nie było animacji kursora :) P.S. Aby tego dokonać wystarczy dodać animation-delay.', 'Mam pytanie chciałbym ten efekt zrobić w swoim testowym portfolio problem jest taki ze w tle mam grafike i nie mogę mieć kolru zeby odsłaniał przydałoby się zeby te litery były niewidzialne i pozniej po prostu po przejsciu o jeden w prawo borderu pojawiała sie literka.Jak to mozna zrobic ?', 'Mam pytanie jak zrobić aby np po napisaniu całego tekstu border pozniej zniknał a nie wrocił na poczatek i nic nie robił ?', 'Przywędrowałam z kursu, właśnie oglądam ping-ponga. Jak zawsze bardzo dobrze tłumaczysz, ale ilość ""tak naprawdę"" powaliła mnie na kolana ;) Czepiam się szczegółów, wiem. Jednak, chcąc nie chcąc, przychodzi mi do głowy niesławna piosenka J. Biebera ;p  To tyle uwag. Wielkie dzięki za kurs, kolejny kawał dobrego materiału! Keyframes są super! :D', 'Samuraj, popraw mnie jeśli się mylę (obejrzałem tylko kilka fragmentów w pracy), kiedyś też robiłem taki efekt i jego niedoskonałość polega na tym, że gdy w tle jest zdjęcie/inny kolor niż biały, to biały ""przysłaniacz"" tekstu jest widoczny. Czy w tym przypadku też tak będzie? Ew. jak zrobić, żeby w.w ""przysłaniacz"" nie zakrywał tego, co jest bacground', 'Samuraju, ostatnio w kursie był lektorat gdzie robiliśmy element ""NAPIS..."" z animowanymi kropkami. Było kombinowanie z elementem <span> i kod gdzie po kolei odkrywaliśmy znaki ""elementem zasłaniającym"" wydawał mi się ""pracochłonny"". Od tamtego materiału myślałem jakby to udoskonalić, coś tam sam zrobiłem, ale dopiero po obejrzeniu dzisiejszego materiału bonusowego udoskonaliłem swoje pierwsze próby i poszerzyłem je właśnie o takie pisanie na maszynie. Zapraszam Wszystkich na mój codepan aby zobaczyć efekt: https://codepen.io/rockmystyle/pen/dqovpO \nDodaję animację w pseudoelemencie polegającą na uzupełnianiu właściwości CONTENT o kolejne znaki. Co sądzicie?', 'Przychodzę z pracy, a tu bonusik. Idealnie :D Przydatny efekt :)']"
793,eWjgWwKrpq8,"['Dziękuję za ten bonus:)', 'kiedy jest ~ jako brat a kiedy +?', 'W body to ta tarcza nie jest okrągła :)', 'Ale fajne te bonusy ostatnio :) w dodatku bardzo inspirujące. A tak btw, czy w samym CSS da się zrobić ""samopiszący"" się tekst? Czy to może będzie to pisanie na maszynie?', 'Zamiast kwadratu można wygenerować czajnik i mamy grę w curling z widoku z górnej kamery, tylko jeszcze dorzucić dwie postacie, żeby zamiatały lód przed czajnikiem :)', 'Kościół, szkoła, strzelnica.', 'Jutro efekt pisania na maszynie :)']"
794,6I8M1ylMXGY,"['dziękuję :)', 'jakie to jest super! uwielbiam cię! :)', 'Siemka!\n\nDobra robota! Dziwi mnie bardzo, że mimo wysokiego poziomu i przystępnej formy przekazywania wiedzy, te materiały bonusowe mają tak niewiele wyświetleń, a ostatnie komentarze były pisane ponad 8 miesięcy temu! \n\nLudzie! Doceńcie! :D\nPozdrawiam!!', 'Super filmik. Zaintrygowala mnie jedna rzecz.\nCo trzeba dopisac, zeby text znikal/pojawial sie?', 'Świetne materiały i sposób prowadzenia kursów. Jestem już w połowie FrontEndZaaw i nie mogę się doczekać kolejnych dni. Czasami stopień irytacji gdy czegoś nie potrafię sięga zenitu ale gdy znajduje rozwiązanie czuję dume :D', 'Gdy zrobiłem na before samo display block bez position oraz ustawiłem wysokość na 10% to nic nie działało, wysokość nadal była zero, dlaczego?', 'Dziękuję również za powtórkę z ""pseudo"" :-) pozdrawiam.', 'Świetny bajer, miło ogląda się takie odcinki, bo krótko i na temat, pozdrawiam 🖐️', 'Robisz świetną robotę. Przerobiłem już parę kursów z każdego wiele wyciągnąłem. Jednak Twoje kursy są najbardziej skondensowane i bogate w wiedzę. Pozdrawiam.', 'Tego było nam potrzeba :)']"
795,ypSjqvpXSNk,"['Chłopie, Ty jesteś stworzony do uczenia. Uwielbiam Twoje tutoriale i w ciągu tygodnia kupuję kurs js i zaawansowany js. Pozdrawiam', 'Czy w miejscu prostokąta mogą być zmieniające się w zależności od zaznaczonych kratek obrazy jpg.?', 'Hmmm kod mam identyczny a po zaznaczeniu checkbox nie znika poprzedni kwadrat. O ile poradziłem sobie przy powiększeniu nadając bgc na div to przy obrocie już widać dwa kwadraty: jeden obrócony a drugi nie. Jaki może być powód?', 'Bardzo fajny kurs i ten odcinek :)\ntutaj zrobiłem bardzo proste menu (pewnie troche przekombinowane, ale taki efekt mnie satysfakcjonuje ;))\nhttps://codepen.io/asq95/pen/Oqepgm', 'Panowie i Panie :) Robił ktoś to zadanie na Mozzillli? Z checkboxami jest problem, nie zadziała tutaj width i heihgt :( szukam właśnie jak to ogarnąć, może ktoś również się z tym napotkał i rozwiązał problem?', 'nie działa z tyldą', 'Czyli lepiej zrobić menu za pomocą css niż js?', 'Samuraju, nie myślałeś nad inną nutą w tle? i zaczęło się programowanie ;p', 'Bartku, jestes wwielkiii.... x 3', 'Witaj Samuraju! Zaszczepiłeś we mnie chęć nauki tworzenia stron lecz jest we mnie jeden problem. Uczę się cały czas- znam  w dobrym stopniu HTML/CSS/BOOTSTRAP oraz właśnie skończyłem kurs JQuery. Przerabiam kolejne tematy tworzenia stron lecz ich nie tworze . Udzieliłbyś mi rady co do tego zagadnienia albo podpowiedział ciekawą tematykę strony którą bym był w stanie w dość ciekawy sposób wykonać?']"
796,EVB5telA1Lo,"['Fajnie wiedzieć, że takie coś jest :) kto ogląda w 2021/22?', 'Jaki efekt motyla, od użytych filtrów na stronie wszyscy zginiemy !', 'zapisałem sobie w zeszycie że filtry w css są szkodliwe dla planety żeby nie wyleciało mi z głowy', 'Dlaczego po najechaniu na h1 w tym projekcie obrazki mają efekt jakby drżenia? Można to jakoś zmienić?', 'Podrzucam kolejny pomysł na bonus, jeżeli w samym kursie się nie pojawi to proszę rozważyć bonus o ""google analytics"" dziękuję :)', 'nie bylo filter: drop-shadow, a wg mnie najbardziej przydatny :)', 'Filtrów nie obsługuje przeglądarka tylko PROCESOR!!!', 'Trzeba będzie w końcu obejrzeć wszystkie materiały dodatkowe po zrobieniu kursu..', ':)']"
797,GwZRMYu3n8c,"['Obecnie przy dokładnie takim samym układzie nie zadziała przyklejenie nav, jeśli będzie w stylach w sekcji nav - trzeba sticky i position umieścić w sekcji a.', 'Są używane floaty - nie potrzeba używać clearfix? Bo <a> zajmują 100% width?', 'Super materiał, bardzo przyjemnie się Ciebie ogląda. Przerabiam właśnie Twój kurs na Udemy i stąd tu trafiłem. Mam tylko 1 uwagę co do tricku z rysowaniem trójkątów, bo zostało to nie do końca jasno wytłumaczone dlaczego tak to działa. To nie są żadne dziwoty, tylko zwykła właściwość renderowania grubych borderów o różnych kolorach. Aby to szybko zrozumieć, proponuję najpierw narysować zwykłego diva i obramować go dookoła wszystkimi borderami o większej grubości, ale w innych kolorach. Otrzymamy wtedy 4 wielokolorowe trójkąty przyległe. Następnie zmiana kolorów poszczególnych krawędzi na transparent pomoże szybko zrozumieć jak te trójkąty powstają. Nie znałem wcześniej tej metody a oglądając materiał też nie za bardzo od razu zrozumiałem jak ona działa. Tym sposobem można też rysować trapezy. Wystarczy nadać szerokość lub wysokość samemu divowi. Niemniej jednak dzięki bardzo za podzielenie się tą sztuczką. Pozdrawiam!', 'Bardzo dobrze wytłumaczony kurs, daje mi pozytywną energię do dalszej nauki CSS i nie tylko, cieszę się że mogę uczyć się tego w przyjemny sposób, dzięki Bartku 😀', 'Prędkość 0.5 \nBartek pijany lub nie spłena rozumu XDD\n\nSuper odcinek dzięki !!', 'Samuraju a czy przyklejanie belki łącznie z różnymi właściwościami jak np. pomniejszaniem belki i fontów też można zrobić w css?', 'Świetny kurs, ale tempo duże. Nie chodzi mi o wprowadzony nowy materiał, tylko częstotliwość pojawiania się odcinków. Mam poślizgi, bo muszę to jakoś wszystko sobie ułożyć w głowie :)', 'To jakieś wersji position jest lepiej używać do przyklejania menu sticky czy fixed?', 'Wczoraj identyczny efekt z menu chciałem zrobić nie wiedziałem o tym position sticky i identycznie to odwzorowałem w js ale o wiele więcej roboty z tym było', 'Merytorycznnie 11/10, dużo świetnego materiału w całym kursie i bonusach...no ale dawno tak się nie męczyłem oglądając czy słuchając tutoriali...na samą myśl, jak się wynudzę, aż mnie łeb boli...no nie mogę tego oglądać na normalnej szybkości, 1.75x albo 2.0x i jakoś idzie...']"
